0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
5162.64599609375,5490.251953125,6653.77197265625,3966.087890625,4015.570068359375,2950.70263671875,3187.67822265625,3687.29833984375,3454.056640625,2880.05419921875,3164.14501953125,3062.388427734375,3686.75830078125,2351.050537109375,3799.348388671875,4294.52783203125,6481.6259765625,4591.123046875,4354.7861328125,4101.3154296875,3955.639892578125,3509.517333984375,2132.7021484375,2150.510498046875,1468.3890380859375,2547.827392578125,2279.054443359375,2611.62939453125,2596.78564453125,4176.27783203125
4043.341796875,3225.63037109375,3967.044921875,2673.918701171875,2242.004150390625,1831.4849853515625,1281.3397216796875,1254.164306640625,1244.6279296875,1801.8746337890625,2572.393798828125,3318.58544921875,2858.0654296875,3034.427978515625,3365.261962890625,2836.630859375,2283.77294921875,4013.326171875,3820.0224609375,2949.4091796875,3148.987060546875,3162.958984375,2668.727294921875,2111.800537109375,1782.68603515625,2386.368896484375,1914.4073486328125,2471.998046875,2270.869140625,3034.70263671875
2947.328857421875,3206.602783203125,2280.22119140625,2669.12109375,2494.59228515625,1180.051513671875,971.4114990234375,1405.6513671875,742.5812377929688,1126.6964111328125,1066.5694580078125,1871.5164794921875,1915.32568359375,2091.652099609375,1785.9700927734375,2933.615234375,2705.798583984375,2493.932861328125,3365.958740234375,2637.861572265625,2543.921630859375,2258.52001953125,3557.6015625,4276.978515625,2654.826904296875,2057.766845703125,3075.17138671875,1873.4781494140625,1766.4345703125,2314.406494140625
2369.033447265625,2728.86083984375,2510.7265625,1637.964111328125,1608.9322509765625,1146.7916259765625,1069.262939453125,767.4790649414062,531.505859375,889.2142333984375,811.873291015625,1332.80224609375,1267.0537109375,1210.7774658203125,922.62255859375,1609.18701171875,1350.1851806640625,1827.1138916015625,2424.35546875,2740.154052734375,2784.324462890625,2275.884033203125,2149.599365234375,2761.6044921875,2255.246337890625,2893.57373046875,3366.29296875,2346.14794921875,2201.269775390625,1889.9476318359375
2874.8125,2622.888671875,2365.142333984375,1574.284423828125,1657.6640625,1340.8436279296875,1181.353515625,985.900390625,777.9341430664062,921.7352294921875,835.5249633789062,1184.8330078125,1522.5516357421875,693.4913940429688,966.3914794921875,753.6904296875,842.284912109375,1155.5234375,2452.468505859375,1855.4664306640625,2253.019287109375,2201.55419921875,2506.699462890625,1707.2850341796875,2500.51171875,2104.530517578125,2312.6484375,3155.062255859375,3037.793701171875,3053.2412109375
2183.5751953125,2152.80029296875,2630.466796875,2407.034423828125,1626.8902587890625,986.2741088867188,1581.520751953125,1093.585205078125,1064.5185546875,2276.458984375,1194.602783203125,1126.5274658203125,1139.6817626953125,587.7203369140625,701.7531127929688,590.2265625,789.2885131835938,1148.0352783203125,1393.313232421875,1604.687744140625,2381.177734375,2251.646728515625,2379.090576171875,1751.039794921875,2341.33984375,1867.84326171875,2299.092529296875,2223.722412109375,3550.565673828125,3523.270751953125
2308.442626953125,2118.791015625,1894.6136474609375,1400.191162109375,1541.36474609375,1688.5526123046875,1660.0396728515625,1165.510986328125,861.283935546875,926.522216796875,1031.5230712890625,887.5391845703125,811.5000610351562,563.7529296875,467.93585205078125,306.1868591308594,638.2171630859375,951.8011474609375,1228.2066650390625,1452.2093505859375,1678.475830078125,2186.22900390625,1943.3995361328125,1746.8597412109375,2457.9013671875,1741.3541259765625,1842.7158203125,2251.3359375,2390.750732421875,3786.287353515625
2294.63232421875,2715.80859375,1857.2877197265625,1850.2608642578125,1612.658203125,1273.01953125,1729.7447509765625,1364.6220703125,1606.8062744140625,1495.7821044921875,1371.6326904296875,974.5078735351562,1040.178955078125,855.72802734375,612.7149658203125,907.8300170898438,815.5534057617188,1055.6187744140625,1317.9183349609375,1805.5670166015625,2382.28125,2302.043701171875,1989.6768798828125,1893.7271728515625,2591.94287109375,1556.46337890625,2030.1529541015625,1871.0716552734375,2315.33251953125,2288.292724609375
2162.28564453125,2503.446044921875,1916.0628662109375,2489.174072265625,2082.657470703125,2194.068115234375,1530.71337890625,1461.0506591796875,1458.570556640625,1395.391845703125,1484.6846923828125,1501.910400390625,1169.8013916015625,1204.0587158203125,1272.4271240234375,1210.550537109375,1204.582763671875,1518.9713134765625,1423.8475341796875,2263.5576171875,2500.077880859375,2898.518310546875,2922.81103515625,2203.224853515625,2020.8782958984375,2228.212890625,2141.024658203125,2187.623291015625,1986.4339599609375,2341.4404296875
2818.679931640625,2687.06982421875,2602.8095703125,2509.023681640625,2108.386962890625,2639.442626953125,1975.5919189453125,2467.39892578125,2141.117919921875,1726.1331787109375,2084.7314453125,1541.828125,1606.220703125,1526.5546875,1281.7215576171875,1117.783935546875,1102.62060546875,1187.0831298828125,1589.0538330078125,1731.383056640625,2160.64794921875,2735.64111328125,2691.7900390625,2760.52294921875,2467.330810546875,2160.687744140625,1823.1800537109375,2113.48828125,2316.02001953125,2322.345458984375
1957.9012451171875,2668.10009765625,2495.4453125,2229.811279296875,2084.963134765625,2056.66943359375,2549.49755859375,2037.704833984375,2208.065185546875,2085.102294921875,1767.68359375,1441.1900634765625,1793.642578125,1562.555908203125,1846.37548828125,1381.947998046875,1391.1431884765625,1520.0660400390625,1886.4693603515625,1847.211181640625,2270.751220703125,2774.917724609375,3617.3408203125,2957.531982421875,2117.6357421875,2724.907958984375,2088.814453125,2026.488525390625,2270.8671875,2136.42236328125
2327.349365234375,2400.330810546875,2128.0986328125,2351.17529296875,2317.52197265625,2396.257568359375,2614.262939453125,2305.818359375,2007.9759521484375,2195.736572265625,1939.197021484375,1930.664794921875,2839.52978515625,1767.856201171875,1659.1634521484375,1806.887451171875,1545.2589111328125,1675.7694091796875,2071.5869140625,2371.008056640625,2589.2939453125,3400.92138671875,3330.38818359375,3046.24462890625,2822.19384765625,2642.611572265625,2239.755859375,2035.427490234375,2572.466796875,2118.53857421875
